species,plot,endo_01,id,origin_01,dist_a,dist_b,birth,endo_status_from_check,year_t,size_t,flw_count_t,spike_a_t,spike_b_t,spike_c_t,spike_d_t,year_t1,surv_t1,size_t1,flw_count_t1,spike_a_t1,spike_b_t1,spike_c_t1,spike_d_t1
AGPE,111,1,111_15,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_150,1,NA,NA,2012,NA,2012,1,NA,NA,NA,NA,NA,2013,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_151,1,NA,NA,2012,NA,2012,1,NA,NA,NA,NA,NA,2013,1,3,1,NA,NA,NA,NA
AGPE,111,1,111_151,1,NA,NA,2012,NA,2013,3,1,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_152,1,NA,NA,2012,NA,2012,1,NA,NA,NA,NA,NA,2013,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_153,1,NA,NA,2012,NA,2012,1,NA,NA,NA,NA,NA,2013,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_154,1,NA,NA,2012,NA,2012,1,NA,NA,NA,NA,NA,2013,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_155,1,NA,NA,2012,NA,2012,1,NA,NA,NA,NA,NA,2013,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_156,1,NA,NA,2012,NA,2012,1,NA,NA,NA,NA,NA,2013,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_157,1,NA,NA,2012,NA,2012,1,NA,NA,NA,NA,NA,2013,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_158,1,NA,NA,2012,NA,2012,2,NA,NA,NA,NA,NA,2013,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_159,1,NA,NA,2012,NA,2012,1,NA,NA,NA,NA,NA,2013,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_16,1,NA,NA,2011,1,2011,1,NA,NA,NA,NA,NA,2012,1,8,1,51,NA,NA,NA
AGPE,111,1,111_16,1,NA,NA,2011,1,2012,8,1,51,NA,NA,NA,2013,1,14,5,NA,NA,NA,NA
AGPE,111,1,111_16,1,NA,NA,2011,1,2013,14,5,NA,NA,NA,NA,2014,1,33,23,NA,NA,NA,NA
AGPE,111,1,111_16,1,NA,NA,2011,1,2014,33,23,NA,NA,NA,NA,2015,1,33,14,147,126,NA,NA
AGPE,111,1,111_16,1,NA,NA,2011,1,2015,33,14,147,126,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_160,1,NA,NA,2012,NA,2012,1,NA,NA,NA,NA,NA,2013,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_161,1,NA,NA,2012,NA,2012,1,NA,NA,NA,NA,NA,2013,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_162,1,NA,NA,2012,NA,2012,2,NA,NA,NA,NA,NA,2013,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_163,1,NA,NA,2012,NA,2012,1,NA,NA,NA,NA,NA,2013,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_164,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,12,4,NA,NA,NA,NA
AGPE,111,1,111_164,1,NA,NA,2013,NA,2014,12,4,NA,NA,NA,NA,2015,1,19,8,136,102,NA,NA
AGPE,111,1,111_164,1,NA,NA,2013,NA,2015,19,8,136,102,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_165,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_166,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,3,1,NA,NA,NA,NA
AGPE,111,1,111_166,1,NA,NA,2013,NA,2014,3,1,NA,NA,NA,NA,2015,1,7,1,33,NA,NA,NA
AGPE,111,1,111_166,1,NA,NA,2013,NA,2015,7,1,33,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_167,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
AGPE,111,1,111_167,1,NA,NA,2013,NA,2014,1,0,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_168,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_169,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_17,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_170,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,9,3,NA,NA,NA,NA
AGPE,111,1,111_170,1,NA,NA,2013,NA,2014,9,3,NA,NA,NA,NA,2015,1,2,0,NA,NA,NA,NA
AGPE,111,1,111_170,1,NA,NA,2013,NA,2015,2,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_171,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,3,1,NA,NA,NA,NA
AGPE,111,1,111_171,1,NA,NA,2013,NA,2014,3,1,NA,NA,NA,NA,2015,1,5,1,35,NA,NA,NA
AGPE,111,1,111_171,1,NA,NA,2013,NA,2015,5,1,35,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_172,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,3,1,NA,NA,NA,NA
AGPE,111,1,111_172,1,NA,NA,2013,NA,2014,3,1,NA,NA,NA,NA,2015,1,4,0,NA,NA,NA,NA
AGPE,111,1,111_172,1,NA,NA,2013,NA,2015,4,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_173,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_174,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_175,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,3,0,NA,NA,NA,NA
AGPE,111,1,111_175,1,NA,NA,2013,NA,2014,3,0,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_176,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
AGPE,111,1,111_176,1,NA,NA,2013,NA,2014,1,0,NA,NA,NA,NA,2015,1,2,0,NA,NA,NA,NA
AGPE,111,1,111_176,1,NA,NA,2013,NA,2015,2,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_177,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_178,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_179,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_18,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,1,3,0,NA,NA,NA,NA
AGPE,111,1,111_18,1,NA,NA,2011,NA,2012,3,0,NA,NA,NA,NA,2013,1,5,1,NA,NA,NA,NA
AGPE,111,1,111_18,1,NA,NA,2011,NA,2013,5,1,NA,NA,NA,NA,2014,1,9,3,NA,NA,NA,NA
AGPE,111,1,111_18,1,NA,NA,2011,NA,2014,9,3,NA,NA,NA,NA,2015,1,7,2,29,37,NA,NA
AGPE,111,1,111_18,1,NA,NA,2011,NA,2015,7,2,29,37,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_180,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,3,0,NA,NA,NA,NA
AGPE,111,1,111_180,1,NA,NA,2013,NA,2014,3,0,NA,NA,NA,NA,2015,1,1,0,NA,NA,NA,NA
AGPE,111,1,111_180,1,NA,NA,2013,NA,2015,1,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_181,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
AGPE,111,1,111_181,1,NA,NA,2013,NA,2014,1,0,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_182,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_183,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_184,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,13,4,NA,NA,NA,NA
AGPE,111,1,111_184,1,NA,NA,2013,NA,2014,13,4,NA,NA,NA,NA,2015,1,2,0,NA,NA,NA,NA
AGPE,111,1,111_184,1,NA,NA,2013,NA,2015,2,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_185,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,5,1,NA,NA,NA,NA
AGPE,111,1,111_185,1,NA,NA,2013,NA,2014,5,1,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_186,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,6,1,NA,NA,NA,NA
AGPE,111,1,111_186,1,NA,NA,2013,NA,2014,6,1,NA,NA,NA,NA,2015,1,2,1,19,NA,NA,NA
AGPE,111,1,111_186,1,NA,NA,2013,NA,2015,2,1,19,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_187,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
AGPE,111,1,111_187,1,NA,NA,2013,NA,2014,1,0,NA,NA,NA,NA,2015,1,4,1,49,NA,NA,NA
AGPE,111,1,111_187,1,NA,NA,2013,NA,2015,4,1,49,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_188,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_189,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,4,2,NA,NA,NA,NA
AGPE,111,1,111_189,1,NA,NA,2013,NA,2014,4,2,NA,NA,NA,NA,2015,1,6,1,31,NA,NA,NA
AGPE,111,1,111_189,1,NA,NA,2013,NA,2015,6,1,31,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_19,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,1,10,1,61,NA,NA,NA
AGPE,111,1,111_19,1,NA,NA,2011,NA,2012,10,1,61,NA,NA,NA,2013,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_190,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,4,1,NA,NA,NA,NA
AGPE,111,1,111_190,1,NA,NA,2013,NA,2014,4,1,NA,NA,NA,NA,2015,1,8,2,95,71,NA,NA
AGPE,111,1,111_190,1,NA,NA,2013,NA,2015,8,2,95,71,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_191,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,5,0,NA,NA,NA,NA
AGPE,111,1,111_191,1,NA,NA,2013,NA,2014,5,0,NA,NA,NA,NA,2015,1,5,0,NA,NA,NA,NA
AGPE,111,1,111_191,1,NA,NA,2013,NA,2015,5,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_192,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,2,0,NA,NA,NA,NA
AGPE,111,1,111_192,1,NA,NA,2013,NA,2014,2,0,NA,NA,NA,NA,2015,1,3,1,27,NA,NA,NA
AGPE,111,1,111_192,1,NA,NA,2013,NA,2015,3,1,27,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_193,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_194,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,2,0,NA,NA,NA,NA
AGPE,111,1,111_194,1,NA,NA,2013,NA,2014,2,0,NA,NA,NA,NA,2015,1,2,0,NA,NA,NA,NA
AGPE,111,1,111_194,1,NA,NA,2013,NA,2015,2,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_195,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_196,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_197,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_198,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,1,0,NA,NA,NA,NA
AGPE,111,1,111_198,1,NA,NA,2013,NA,2014,1,0,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_199,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,2,0,NA,NA,NA,NA
AGPE,111,1,111_199,1,NA,NA,2013,NA,2014,2,0,NA,NA,NA,NA,2015,1,2,0,NA,NA,NA,NA
AGPE,111,1,111_199,1,NA,NA,2013,NA,2015,2,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_2,1,NA,NA,2009,NA,2009,1,NA,NA,NA,NA,NA,2010,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_20,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_200,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_201,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,2,1,NA,NA,NA,NA
AGPE,111,1,111_201,1,NA,NA,2013,NA,2014,2,1,NA,NA,NA,NA,2015,1,6,3,52,38,NA,NA
AGPE,111,1,111_201,1,NA,NA,2013,NA,2015,6,3,52,38,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_202,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,4,1,NA,NA,NA,NA
AGPE,111,1,111_202,1,NA,NA,2013,NA,2014,4,1,NA,NA,NA,NA,2015,1,4,1,20,NA,NA,NA
AGPE,111,1,111_202,1,NA,NA,2013,NA,2015,4,1,20,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_203,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_204,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_205,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_206,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,2,0,NA,NA,NA,NA
AGPE,111,1,111_206,1,NA,NA,2013,NA,2014,2,0,NA,NA,NA,NA,2015,1,6,1,27,NA,NA,NA
AGPE,111,1,111_206,1,NA,NA,2013,NA,2015,6,1,27,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_207,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_208,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,6,1,NA,NA,NA,NA
AGPE,111,1,111_208,1,NA,NA,2013,NA,2014,6,1,NA,NA,NA,NA,2015,1,4,0,NA,NA,NA,NA
AGPE,111,1,111_208,1,NA,NA,2013,NA,2015,4,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_209,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_21,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_210,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,4,1,NA,NA,NA,NA
AGPE,111,1,111_210,1,NA,NA,2013,NA,2014,4,1,NA,NA,NA,NA,2015,1,7,2,19,53,NA,NA
AGPE,111,1,111_210,1,NA,NA,2013,NA,2015,7,2,19,53,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_211,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,9,3,NA,NA,NA,NA
AGPE,111,1,111_211,1,NA,NA,2013,NA,2014,9,3,NA,NA,NA,NA,2015,1,13,7,96,74,NA,NA
AGPE,111,1,111_211,1,NA,NA,2013,NA,2015,13,7,96,74,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_212,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,2,0,NA,NA,NA,NA
AGPE,111,1,111_212,1,NA,NA,2013,NA,2014,2,0,NA,NA,NA,NA,2015,1,3,1,40,NA,NA,NA
AGPE,111,1,111_212,1,NA,NA,2013,NA,2015,3,1,40,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_213,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,12,3,NA,NA,NA,NA
AGPE,111,1,111_213,1,NA,NA,2013,NA,2014,12,3,NA,NA,NA,NA,2015,1,5,0,NA,NA,NA,NA
AGPE,111,1,111_213,1,NA,NA,2013,NA,2015,5,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_214,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,5,1,NA,NA,NA,NA
AGPE,111,1,111_214,1,NA,NA,2013,NA,2014,5,1,NA,NA,NA,NA,2015,1,3,0,NA,NA,NA,NA
AGPE,111,1,111_214,1,NA,NA,2013,NA,2015,3,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_215,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,6,1,NA,NA,NA,NA
AGPE,111,1,111_215,1,NA,NA,2013,NA,2014,6,1,NA,NA,NA,NA,2015,1,3,2,49,51,NA,NA
AGPE,111,1,111_215,1,NA,NA,2013,NA,2015,3,2,49,51,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_216,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_217,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_218,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,6,1,NA,NA,NA,NA
AGPE,111,1,111_218,1,NA,NA,2013,NA,2014,6,1,NA,NA,NA,NA,2015,1,4,0,NA,NA,NA,NA
AGPE,111,1,111_218,1,NA,NA,2013,NA,2015,4,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_219,1,NA,NA,2013,1,2013,1,NA,NA,NA,NA,NA,2014,1,3,0,NA,NA,NA,NA
AGPE,111,1,111_219,1,NA,NA,2013,1,2014,3,0,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_22,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_220,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,5,1,NA,NA,NA,NA
AGPE,111,1,111_220,1,NA,NA,2013,NA,2014,5,1,NA,NA,NA,NA,2015,1,2,0,NA,NA,NA,NA
AGPE,111,1,111_220,1,NA,NA,2013,NA,2015,2,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_221,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,14,4,NA,NA,NA,NA
AGPE,111,1,111_221,1,NA,NA,2013,NA,2014,14,4,NA,NA,NA,NA,2015,1,13,5,133,113,NA,NA
AGPE,111,1,111_221,1,NA,NA,2013,NA,2015,13,5,133,113,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_222,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_223,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,5,1,NA,NA,NA,NA
AGPE,111,1,111_223,1,NA,NA,2013,NA,2014,5,1,NA,NA,NA,NA,2015,1,3,0,NA,NA,NA,NA
AGPE,111,1,111_223,1,NA,NA,2013,NA,2015,3,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_224,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_225,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,8,2,NA,NA,NA,NA
AGPE,111,1,111_225,1,NA,NA,2013,NA,2014,8,2,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_226,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_227,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,7,1,NA,NA,NA,NA
AGPE,111,1,111_227,1,NA,NA,2013,NA,2014,7,1,NA,NA,NA,NA,2015,1,13,3,45,27,NA,NA
AGPE,111,1,111_227,1,NA,NA,2013,NA,2015,13,3,45,27,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_228,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,7,1,NA,NA,NA,NA
AGPE,111,1,111_228,1,NA,NA,2013,NA,2014,7,1,NA,NA,NA,NA,2015,1,14,2,36,41,NA,NA
AGPE,111,1,111_228,1,NA,NA,2013,NA,2015,14,2,36,41,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_229,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,4,0,NA,NA,NA,NA
AGPE,111,1,111_229,1,NA,NA,2013,NA,2014,4,0,NA,NA,NA,NA,2015,1,1,0,NA,NA,NA,NA
AGPE,111,1,111_229,1,NA,NA,2013,NA,2015,1,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_23,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_230,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,3,1,NA,NA,NA,NA
AGPE,111,1,111_230,1,NA,NA,2013,NA,2014,3,1,NA,NA,NA,NA,2015,1,5,1,42,NA,NA,NA
AGPE,111,1,111_230,1,NA,NA,2013,NA,2015,5,1,42,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_231,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,4,1,NA,NA,NA,NA
AGPE,111,1,111_231,1,NA,NA,2013,NA,2014,4,1,NA,NA,NA,NA,2015,1,3,0,NA,NA,NA,NA
AGPE,111,1,111_231,1,NA,NA,2013,NA,2015,3,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_232,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,5,1,NA,NA,NA,NA
AGPE,111,1,111_232,1,NA,NA,2013,NA,2014,5,1,NA,NA,NA,NA,2015,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_233,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_234,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,3,0,NA,NA,NA,NA
AGPE,111,1,111_234,1,NA,NA,2013,NA,2014,3,0,NA,NA,NA,NA,2015,1,4,1,38,NA,NA,NA
AGPE,111,1,111_234,1,NA,NA,2013,NA,2015,4,1,38,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_235,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_236,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_237,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,3,1,NA,NA,NA,NA
AGPE,111,1,111_237,1,NA,NA,2013,NA,2014,3,1,NA,NA,NA,NA,2015,1,4,0,NA,NA,NA,NA
AGPE,111,1,111_237,1,NA,NA,2013,NA,2015,4,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_238,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_239,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_24,1,NA,NA,2011,NA,2011,1,NA,NA,NA,NA,NA,2012,1,3,0,NA,NA,NA,NA
AGPE,111,1,111_24,1,NA,NA,2011,NA,2012,3,0,NA,NA,NA,NA,2013,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_240,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_241,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_242,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,4,1,NA,NA,NA,NA
AGPE,111,1,111_242,1,NA,NA,2013,NA,2014,4,1,NA,NA,NA,NA,2015,1,3,0,NA,NA,NA,NA
AGPE,111,1,111_242,1,NA,NA,2013,NA,2015,3,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_243,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,3,0,NA,NA,NA,NA
AGPE,111,1,111_243,1,NA,NA,2013,NA,2014,3,0,NA,NA,NA,NA,2015,1,1,0,NA,NA,NA,NA
AGPE,111,1,111_243,1,NA,NA,2013,NA,2015,1,0,NA,NA,NA,NA,2016,0,NA,NA,NA,NA,NA,NA
AGPE,111,1,111_244,1,NA,NA,2013,NA,2013,1,NA,NA,NA,NA,NA,2014,1,2,0,NA,NA,NA,NA
