"","draw","R0_em","R0_ep","G_em","G_ep","lambda_em","lambda_ep","lambda_em_vt","lambda_ep_vt","pRep_em","pRep_ep","La_em","La_ep","matlifexp_em","matlifexp_ep","meanelexp_em","meanelexp_ep","entropyd_em","entropyd_ep","entropyk_em","entropyk_ep","firstrepro_em","firstrepro_ep","isergodic","isirreducible","shape_surv_em","shape_surv_ep","shape_rep_em","shape_rep_ep","longevity_em","longevity_ep","species"
"4898",NA,0.0182695032365689,0.0228942531289615,2.84250489433396,3.47647500949117,0.244608374501074,0.337426443007836,0.241617443919601,0.33471943422646,0.104662937618881,0.161789824007277,2,2,-0.855897985147831,-0.791554598617702,1.14410201485217,1.2084454013823,1.064967434993,1.3337245153757,NA,NA,1.79614639642164,1.81661543909586,TRUE,TRUE,-0.0544200633232679,-0.0583862589740138,0.284862809701333,0.321960631448222,3,4,"POAL"
"4899",NA,0.0510540598016773,0.0810634273099407,4.45974828757361,4.43447202879593,0.513220908860078,0.5674577005813,0.508100497081237,0.559393754287401,0.30841612995908,0.376407646175761,2,2,-0.396804044469584,-0.171228682147946,1.60319595553042,1.82877131785206,1.60291625553572,1.79122428909518,NA,NA,1.37354727092187,2.05952062899166,TRUE,TRUE,-0.0438622094889523,-0.0321501234422611,0.304852590778898,0.298763408137926,6,7,"POAL"
"4900",NA,0.0578875201705722,0.129742346819755,2.46089199264952,4.04183109547696,0.314172433734304,0.603344330988487,0.299365491403798,0.589672540343857,0.313796609689945,0.373723303186854,2,2,-0.495523378826368,-0.324855210465471,1.50447662117363,1.67514478953453,1.33934303364215,1.87043464945505,NA,NA,1.39261220122682,1.72546826739172,TRUE,TRUE,0.032230635198697,-0.0599838630351037,0.25660403743742,0.323355219988535,4,7,"POAL"
"4901",NA,0.0501698437235551,0.0534795457179611,2.17807629582884,3.67651305885243,0.253131570322799,0.4508904668644,0.235647895519566,0.444073818658314,0.223199593627593,0.265509577742778,2,2,-0.731052944157953,-0.591962769040375,1.26894705584205,1.40803723095963,1.02514687080919,1.57376423714627,NA,NA,1.1228936514015,1.59396212279796,TRUE,TRUE,0.0194345263321265,-0.0511096852505839,0.254187367787073,0.315099633987114,3,5,"POAL"
"4902",NA,0.050638779724421,0.0545719320490876,2.12255385414775,2.85658252775051,0.245268881662103,0.361287181901755,0.233817553766952,0.348947247385304,0.17499038564926,0.211057372529586,2,2,-0.799094142717141,-0.710486746183661,1.20090585728286,1.28951325381634,0.998075639597974,1.30138228240605,NA,NA,1.49847354070928,1.46964282211733,TRUE,TRUE,-0.00912695612998538,-0.0338533933657142,0.273034962456145,0.302965219103594,3,4,"POAL"
"4903",NA,0.0214927937913987,0.0342412138947316,2.45370071399124,4.01450418500563,0.209088357850572,0.431480264881778,0.204330066474173,0.427663904048682,0.164113687818429,0.285567091942766,2,2,-0.818955207626569,-0.554814826448812,1.18104479237343,1.44518517355119,1.08041232440292,1.5538647306146,NA,NA,1.7200819219854,1.49734331593445,TRUE,TRUE,-0.00903225247572892,-0.0410684607064926,0.279149988138734,0.308927197367123,3,5,"POAL"
"4904",NA,0.0376456127491089,0.069540651073263,2.11565880594784,2.53745495318916,0.212221118260219,0.349728729314253,0.198217465620218,0.328484859982444,0.132626191141466,0.168367308909515,2,2,-0.828802990701767,-0.772621034181798,1.17119700929823,1.2273789658182,1.0677066973183,1.28988391185917,NA,NA,1.36329762754628,2.05432370426977,TRUE,TRUE,-0.00699378200061573,-0.0260922168466172,0.276610450771773,0.315760998691383,3,4,"POAL"
"4905",NA,0.0516266579279732,0.109732290283271,2.20611505509569,2.75698827030512,0.260954285187986,0.448657834656636,0.247081646844007,0.423728233325767,0.145896706090883,0.295267622829758,2,2,-0.827313886966945,-0.556072571023649,1.17268611303306,1.44392742897635,1.08519850684018,1.51861469028522,NA,NA,1.49697113897206,2.28884268854514,TRUE,TRUE,-0.0207888641650583,-0.0120693129699244,0.27949950832317,0.311391950207651,3,5,"POAL"
"4906",NA,0.0226470039431122,0.0705248032124399,3.30730338337059,4.26531970277997,0.318140667110863,0.537025477154759,0.315245332585819,0.529299604803089,0.310052551053583,0.31765869383625,2,2,-0.588666814225919,-0.423627033781363,1.41133318577408,1.57637296621864,1.35832689489084,1.73129734105578,NA,NA,1.13666499554142,2.39178220220839,TRUE,TRUE,-0.00754033173336544,-0.0550530350552912,0.283161598347411,0.311748290779929,4,6,"POAL"
"4907",NA,0.0827791974764069,0.0192084811707754,2.57192869638279,3.15207341592317,0.379553858458642,0.285387927969101,0.354839529216385,0.281115572693496,0.176338070312708,0.182348121636574,2,2,-0.755856974873894,-0.760598617218453,1.24414302512611,1.23940138278155,1.19566738312584,1.2499822983591,NA,NA,1.2621946548808,1.76350009566926,TRUE,TRUE,-0.0241303624958409,-0.0294344784561057,0.311310277423279,0.314414901233271,4,4,"POAL"
